"units","param","class1","class2","xLabel","aggregate","classLabel1","classPalette1","classLabel2","classPalette2"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Bay of Bengal-North East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Brahamani","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Cauvery","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Godavari","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","India East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","India North East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","India South Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","India West Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Krishna","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Mahandi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Mahi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Narmada","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Pennar","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Sabarmati","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Tapti","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Yasai","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Bay of Bengal-North East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Brahamani","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Cauvery","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Godavari","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","India East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","India North East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","India South Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","India West Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Krishna","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Mahandi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Mahi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Narmada","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Pennar","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Sabarmati","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Tapti","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Yasai","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Bay of Bengal-North East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Brahamani","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Cauvery","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Godavari","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","India East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","India North East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","India South Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","India West Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Krishna","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Mahandi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Mahi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Narmada","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Pennar","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Sabarmati","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Tapti","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Yasai","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Bay of Bengal-North East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Brahamani","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Cauvery","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Godavari","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","India East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","India North East Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","India South Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","India West Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Krishna","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Mahandi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Mahi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Narmada","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Pennar","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Sabarmati","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Tapti","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Yasai","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Irian Jaya Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Java-Timor","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Kalimantan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","North Borneo Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Palau and East Indonesia","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Sulawesi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Sumatra","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","electricity","Fly","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","electricity","Irian Jaya Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","electricity","Java-Timor","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","electricity","Kalimantan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","electricity","North Borneo Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","electricity","Palau and East Indonesia","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","electricity","Sulawesi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","electricity","Sumatra","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Fly","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Irian Jaya Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Java-Timor","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Kalimantan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","North Borneo Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Palau and East Indonesia","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Sulawesi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Sumatra","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Fly","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Irian Jaya Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Java-Timor","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Kalimantan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","North Borneo Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Palau and East Indonesia","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Sulawesi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Sumatra","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Fly","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Irian Jaya Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Java-Timor","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Kalimantan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","North Borneo Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Palau and East Indonesia","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Sulawesi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Sumatra","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Fly","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Irian Jaya Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Java-Timor","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Kalimantan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","North Borneo Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Palau and East Indonesia","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Sulawesi","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Sumatra","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Japan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","electricity","Japan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","industry","Japan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","livestock","Japan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","mining","Japan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","municipal","Japan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Baja California","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Isthmus of Tehuantepec","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Mexico-Interior","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","North Gulf","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Pacific Central Coast","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Papaloapan","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Rio Balsas","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Rio Lerma","Year","sum","Sector","pal_wet","basin","pal_metis"
"Water Withdrawal by Sector (km3)","watWithdrawBySec","agriculture","Rio Verde","Year","sum","Sector","pal_wet","basin","pal_metis"
