"scenario","region","param","sources","x","xLabel","vintage","units","aggregate","origScen","origQuery","origUnits","origX","value"
"Eg1","Japan","ghgEmissionByGHG","Sources",2090,"Year","Vint_2090","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2090,958.818823240667
"Eg1","Japan","ghgEmissionByGHG","Sources",2090,"Year","Vint_2090","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2090,71.71324030025
"Eg1","Japan","ghgEmissionByGHG","Sources",2095,"Year","Vint_2095","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2095,0.07789680414972
"Eg1","Japan","ghgEmissionByGHG","Sources",2095,"Year","Vint_2095","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2095,914.352416508667
"Eg1","Japan","ghgEmissionByGHG","Sources",2095,"Year","Vint_2095","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2095,80.432032025725
"Eg1","Japan","ghgEmissionByGHG","Sources",2100,"Year","Vint_2100","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2100,0.074646826718
"Eg1","Japan","ghgEmissionByGHG","Sources",2100,"Year","Vint_2100","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2100,881.597451493
"Eg1","Japan","ghgEmissionByGHG","Sources",2100,"Year","Vint_2100","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2100,95.75624317245
"Eg1","Japan","irrWatConsBasin","Sources",1975,"Year","Vint_1975","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",1975,3.08594186302
"Eg1","Japan","irrWatConsBasin","Sources",1990,"Year","Vint_1990","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",1990,2.45925046968
"Eg1","Japan","irrWatConsBasin","Sources",2005,"Year","Vint_2005","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2005,2.05890874074
"Eg1","Japan","irrWatConsBasin","Sources",2010,"Year","Vint_2010","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2010,1.75486316272
"Eg1","Japan","irrWatConsBasin","Sources",2015,"Year","Vint_2015","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2015,1.78972674267
"Eg1","Japan","irrWatConsBasin","Sources",2020,"Year","Vint_2020","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2020,1.847791112486
"Eg1","Japan","irrWatConsBasin","Sources",2025,"Year","Vint_2025","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2025,1.905162123669
"Eg1","Japan","irrWatConsBasin","Sources",2030,"Year","Vint_2030","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2030,1.951473153783
"Eg1","Japan","irrWatConsBasin","Sources",2035,"Year","Vint_2035","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2035,2.028789905656
"Eg1","Japan","irrWatConsBasin","Sources",2040,"Year","Vint_2040","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2040,2.085555979851
"Eg1","Japan","irrWatConsBasin","Sources",2045,"Year","Vint_2045","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2045,2.12363798526
"Eg1","Japan","irrWatConsBasin","Sources",2050,"Year","Vint_2050","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2050,2.14104265838
"Eg1","Japan","irrWatConsBasin","Sources",2055,"Year","Vint_2055","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2055,2.16095010719
"Eg1","Japan","irrWatConsBasin","Sources",2060,"Year","Vint_2060","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2060,2.16745778007
"Eg1","Japan","irrWatConsBasin","Sources",2065,"Year","Vint_2065","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2065,2.15950482586
"Eg1","Japan","irrWatConsBasin","Sources",2070,"Year","Vint_2070","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2070,2.1456775237
"Eg1","Japan","irrWatConsBasin","Sources",2075,"Year","Vint_2075","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2075,2.12381005341
"Eg1","Japan","irrWatConsBasin","Sources",2080,"Year","Vint_2080","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2080,2.0943956539
"Eg1","Japan","irrWatConsBasin","Sources",2085,"Year","Vint_2085","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2085,2.05966322007
"Eg1","Japan","irrWatConsBasin","Sources",2090,"Year","Vint_2090","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2090,2.01824247621
"Eg1","Japan","irrWatConsBasin","Sources",2095,"Year","Vint_2095","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2095,1.97449784731
"Eg1","Japan","irrWatConsBasin","Sources",2100,"Year","Vint_2100","Irrigation Water Consumption (km^3)","sum","ExampleScen1","water consumption by water mapping source","km^3",2100,1.93121188424
"Eg1","Japan","irrWatWithBasin","Sources",1975,"Year","Vint_1975","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",1975,5.71470996617
"Eg1","Japan","irrWatWithBasin","Sources",1990,"Year","Vint_1990","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",1990,4.55416789515
"Eg1","Japan","irrWatWithBasin","Sources",2005,"Year","Vint_2005","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2005,3.81279195978
"Eg1","Japan","irrWatWithBasin","Sources",2010,"Year","Vint_2010","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2010,3.24974215258
"Eg1","Japan","irrWatWithBasin","Sources",2015,"Year","Vint_2015","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2015,3.31430842046
"Eg1","Japan","irrWatWithBasin","Sources",2020,"Year","Vint_2020","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2020,3.421835063643
"Eg1","Japan","irrWatWithBasin","Sources",2025,"Year","Vint_2025","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2025,3.528072687977
"Eg1","Japan","irrWatWithBasin","Sources",2030,"Year","Vint_2030","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2030,3.613844352723
"Eg1","Japan","irrWatWithBasin","Sources",2035,"Year","Vint_2035","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2035,3.75702088881
"Eg1","Japan","irrWatWithBasin","Sources",2040,"Year","Vint_2040","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2040,3.86214859646
"Eg1","Japan","irrWatWithBasin","Sources",2045,"Year","Vint_2045","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2045,3.932664842
"Eg1","Japan","irrWatWithBasin","Sources",2050,"Year","Vint_2050","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2050,3.96489008856
"Eg1","Japan","irrWatWithBasin","Sources",2055,"Year","Vint_2055","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2055,4.00176020795
"Eg1","Japan","irrWatWithBasin","Sources",2060,"Year","Vint_2060","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2060,4.01381660108
"Eg1","Japan","irrWatWithBasin","Sources",2065,"Year","Vint_2065","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2065,3.99908755595
"Eg1","Japan","irrWatWithBasin","Sources",2070,"Year","Vint_2070","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2070,3.97347931789
"Eg1","Japan","irrWatWithBasin","Sources",2075,"Year","Vint_2075","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2075,3.93298906851
"Eg1","Japan","irrWatWithBasin","Sources",2080,"Year","Vint_2080","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2080,3.87851929617
"Eg1","Japan","irrWatWithBasin","Sources",2085,"Year","Vint_2085","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2085,3.81419293466
"Eg1","Japan","irrWatWithBasin","Sources",2090,"Year","Vint_2090","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2090,3.73748210217
"Eg1","Japan","irrWatWithBasin","Sources",2095,"Year","Vint_2095","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2095,3.65648474971
"Eg1","Japan","irrWatWithBasin","Sources",2100,"Year","Vint_2100","Irrigation Water Withdrawal (km^3)","sum","ExampleScen1","water withdrawals by water mapping source","km^3",2100,3.57632220134
"Eg1","Japan","landIrrRfd","Sources",1975,"Year","Vint_1975","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",1975,0.03881278637774
"Eg1","Japan","landIrrRfd","Sources",1990,"Year","Vint_1990","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",1990,0.03625746204176
"Eg1","Japan","landIrrRfd","Sources",2005,"Year","Vint_2005","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2005,0.03464372442172
"Eg1","Japan","landIrrRfd","Sources",2010,"Year","Vint_2010","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2010,0.0339154581937
"Eg1","Japan","landIrrRfd","Sources",2015,"Year","Vint_2015","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2015,0.03366274134604
"Eg1","Japan","landIrrRfd","Sources",2020,"Year","Vint_2020","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2020,0.03448219336978
"Eg1","Japan","landIrrRfd","Sources",2025,"Year","Vint_2025","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2025,0.03525758456743
"Eg1","Japan","landIrrRfd","Sources",2030,"Year","Vint_2030","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2030,0.03604383592717
"Eg1","Japan","landIrrRfd","Sources",2035,"Year","Vint_2035","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2035,0.03719793622046
"Eg1","Japan","landIrrRfd","Sources",2040,"Year","Vint_2040","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2040,0.03774831911623
"Eg1","Japan","landIrrRfd","Sources",2045,"Year","Vint_2045","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2045,0.03803920842713
"Eg1","Japan","landIrrRfd","Sources",2050,"Year","Vint_2050","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2050,0.03806961619058
"Eg1","Japan","landIrrRfd","Sources",2055,"Year","Vint_2055","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2055,0.03826416263409
"Eg1","Japan","landIrrRfd","Sources",2060,"Year","Vint_2060","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2060,0.03839600626237
"Eg1","Japan","landIrrRfd","Sources",2065,"Year","Vint_2065","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2065,0.03823063248238
"Eg1","Japan","landIrrRfd","Sources",2070,"Year","Vint_2070","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2070,0.03805012807582
"Eg1","Japan","landIrrRfd","Sources",2075,"Year","Vint_2075","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2075,0.03778932046781
"Eg1","Japan","landIrrRfd","Sources",2080,"Year","Vint_2080","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2080,0.03743656839866
"Eg1","Japan","landIrrRfd","Sources",2085,"Year","Vint_2085","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2085,0.03701799166871
"Eg1","Japan","landIrrRfd","Sources",2090,"Year","Vint_2090","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2090,0.03647867754285
"Eg1","Japan","landIrrRfd","Sources",2095,"Year","Vint_2095","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2095,0.03590688058655
"Eg1","Japan","landIrrRfd","Sources",2100,"Year","Vint_2100","Crop Land Allocation (1000 km^2)","sum","ExampleScen1","land allocation by crop and water source","thous km2",2100,0.03541499247877
"Eg1","Japan","LUCemiss","Sources",1980,"Year","Vint_1980","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",1980,19.3807647900533
"Eg1","Japan","LUCemiss","Sources",1985,"Year","Vint_1985","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",1985,15.9118619892467
"Eg1","Japan","LUCemiss","Sources",1990,"Year","Vint_1990","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",1990,12.1916229337467
"Eg1","Japan","LUCemiss","Sources",1995,"Year","Vint_1995","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",1995,22.542479734456
"Eg1","Japan","LUCemiss","Sources",2000,"Year","Vint_2000","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2000,18.835796324906
"Eg1","Japan","LUCemiss","Sources",2005,"Year","Vint_2005","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2005,15.460759168536
"Eg1","Japan","LUCemiss","Sources",2010,"Year","Vint_2010","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2010,-20.7927440725825
"Eg1","Japan","LUCemiss","Sources",2015,"Year","Vint_2015","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2015,-23.5924069831113
"Eg1","Japan","LUCemiss","Sources",2020,"Year","Vint_2020","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2020,-17.6921421591457
"Eg1","Japan","LUCemiss","Sources",2025,"Year","Vint_2025","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2025,-14.525038390973
"Eg1","Japan","LUCemiss","Sources",2030,"Year","Vint_2030","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2030,-11.3485970674853
"Eg1","Japan","LUCemiss","Sources",2035,"Year","Vint_2035","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2035,-5.56167113800467
"Eg1","Japan","LUCemiss","Sources",2040,"Year","Vint_2040","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2040,-7.4150321483183
"Eg1","Japan","LUCemiss","Sources",2045,"Year","Vint_2045","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2045,-7.17565150879353
"Eg1","Japan","LUCemiss","Sources",2050,"Year","Vint_2050","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2050,-6.0776077581384
"Eg1","Japan","LUCemiss","Sources",2055,"Year","Vint_2055","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2055,-4.70431893306855
"Eg1","Japan","LUCemiss","Sources",2060,"Year","Vint_2060","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2060,-4.09578562087112
"Eg1","Japan","LUCemiss","Sources",2065,"Year","Vint_2065","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2065,-3.628980283027
"Eg1","Japan","LUCemiss","Sources",2070,"Year","Vint_2070","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2070,-3.44903268094367
"Eg1","Japan","LUCemiss","Sources",2075,"Year","Vint_2075","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2075,-3.47245272084187
"Eg1","Japan","LUCemiss","Sources",2080,"Year","Vint_2080","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2080,-3.62714558252273
"Eg1","Japan","LUCemiss","Sources",2085,"Year","Vint_2085","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2085,-3.8615052002721
"Eg1","Japan","LUCemiss","Sources",2090,"Year","Vint_2090","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2090,-4.16382485051834
"Eg1","Japan","LUCemiss","Sources",2095,"Year","Vint_2095","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2095,-4.49556754788515
"Eg1","Japan","LUCemiss","Sources",2100,"Year","Vint_2100","LUC CO2 Emissions (MTCO2 Eq.)","sum","ExampleScen1","Land Use Change Emission (future)","MtC/yr",2100,-4.80019868949738
"Eg1","Japan","pop","Sources",1975,"Year","Vint_1975","Population (Millions)","sum","ExampleScen1","Population by region","thous",1975,110.808
"Eg1","Japan","pop","Sources",1990,"Year","Vint_1990","Population (Millions)","sum","ExampleScen1","Population by region","thous",1990,122.251
"Eg1","Japan","pop","Sources",2005,"Year","Vint_2005","Population (Millions)","sum","ExampleScen1","Population by region","thous",2005,126.393
"Eg1","Japan","pop","Sources",2010,"Year","Vint_2010","Population (Millions)","sum","ExampleScen1","Population by region","thous",2010,126.536
"Eg1","Japan","pop","Sources",2015,"Year","Vint_2015","Population (Millions)","sum","ExampleScen1","Population by region","thous",2015,126.105
"Eg1","Japan","pop","Sources",2020,"Year","Vint_2020","Population (Millions)","sum","ExampleScen1","Population by region","thous",2020,124.813
"Eg1","Japan","pop","Sources",2025,"Year","Vint_2025","Population (Millions)","sum","ExampleScen1","Population by region","thous",2025,122.85
"Eg1","Japan","pop","Sources",2030,"Year","Vint_2030","Population (Millions)","sum","ExampleScen1","Population by region","thous",2030,120.41
"Eg1","Japan","pop","Sources",2035,"Year","Vint_2035","Population (Millions)","sum","ExampleScen1","Population by region","thous",2035,117.67
"Eg1","Japan","pop","Sources",2040,"Year","Vint_2040","Population (Millions)","sum","ExampleScen1","Population by region","thous",2040,114.754
"Eg1","Japan","pop","Sources",2045,"Year","Vint_2045","Population (Millions)","sum","ExampleScen1","Population by region","thous",2045,111.708
