"X1990","X1995","X2000","X2005","X2010","X2015"
480.633,522.1172,552.7294,572.4268,590.5345,605.7571
473.4224,514.2853,544.4379,563.8395,581.6757,596.6688
415.3026,458.2466,492.8553,518.6391,543.7422,566.9625
375.5175,419.2465,456.1687,485.5312,514.7555,542.6984
371.3656,414.6108,451.1257,480.1629,509.064,536.6982
365.3197,407.8614,443.7816,472.3463,500.7766,527.9612
642.8101,561.4616,484.6935,416.1568,362.7106,320.9473
513.1251,425.3495,343.6088,271.5316,213.7376,167.2987
341.2272,282.8531,228.5001,180.568,142.1326,111.2475
228.9001,189.7388,153.2816,121.1274,95.342,74.6207
567.5728,470.4854,380.0695,300.3441,236.4187,185.0537
479.215,397.2406,320.9013,253.5875,199.6129,156.2426
437.3393,362.5274,292.8603,231.428,182.1696,142.5885
223.4612,185.2319,149.6398,118.2492,93.07829,72.85367
186.4118,154.522,124.8307,98.64365,77.64867,60.786
176.7951,146.5503,118.3909,93.55468,73.64286,57.65017
178.8103,148.2207,119.7405,94.62107,74.48238,58.30735
174.9891,145.0533,117.1813,92.59887,72.89058,57.06124
171.154,141.8742,114.6133,90.56955,71.29315,55.81065
145.9296,120.9632,97.72113,77.22091,60.78539,47.58432
51.17099,42.40625,34.26287,27.07447,21.3111,16.68023
99.74821,82.6784,66.79444,52.78183,41.5475,32.52325
155.6839,129.0508,104.2539,82.38326,64.84921,50.76618
93.21609,77.26433,62.42041,49.32547,38.82676,30.39359
115.5626,95.79,77.38538,61.15122,48.13579,37.6815
21.99982,18.23106,14.73035,11.63988,9.162029,7.170994
0.1379395,0.1144177,0.09238857,0.0729844,0.05749195,0.04498474
1.753785,1.454724,1.174643,0.9279348,0.7309616,0.5719429
98562.12,101912.8,103675,104886.6,105180,104384.5
1268188,1327611,1367470,1400856,1422572,1429810
1998759,2152826,2282569,2408077,2519585,2610459
1703309,1806687,1891392,1975644,2052527,2117761
631769.3,657289.9,672923.3,685266.3,691869.2,691487.1
389202.7,414548.6,434505,453007.7,468257,479134.9
164616,187119.3,209567.4,233747.3,258792.3,283952.7
139889.4,159443.1,178932.3,199850.9,221434.3,243012.5
636444.4,497608.4,384806.9,298126.9,231282.1,180011.9
64501.11,67888.28,70819.09,73194.69,74924.55,75768.31
1791831,1885922,1967332,2033335,2081385,2104828
5180096,5452133,5687518,5878350,6017300,6085096
170910.3,181909,191896.2,200567.1,207620.2,212323.2
276502.8,294495.6,310873.5,325138.2,336795.7,344651.3
221642.6,236066.1,249196.8,260628.3,269973.1,276271.3
212722.7,226565.6,239167.5,250139.9,259108.8,265154.3
801603.4,853764.8,901251.4,942603,976397.3,999177.8
1628087,1734036,1830478,1914469,1983100,2029372
772619.2,822897.9,868667.8,908525.6,941094.1,963054.7
842905.3,897750.1,947684.1,991167.7,1026702,1050655
287773.4,306499.1,323547.4,338392.3,350525.7,358702.6
164096,174774.3,184496.3,192960,199877.5,204541.2
94566.7,102829,110860,118452.5,125395,131182.4
97879.42,108165.4,118471.7,128563.2,138174.1,146710.3
146837,162263.2,177719.3,192852.4,207265.8,220064.9
185104.1,204550.7,224034.5,243111,261280.5,277413.6
283796.2,313609,343478.8,372722,400576.1,425310.3
622688.4,688118.1,753670.4,817857.8,878996.9,933290.1
562555.1,621819.4,681225.5,739424,794897.3,844203.6
266850.4,294996.4,323217,350870.8,377238.1,400683.4
231727.6,256169.8,280676.1,304690.3,327585.8,347946.6
664627.2,734730.8,805018.6,873893.4,939563.8,997958.8
445536.9,492530.2,539648.2,585820.2,629841.2,668986.9
280685.8,310291.4,339976,369063.8,396797.7,421458.7
345186.6,381601.8,418114,453895.8,488010.8,518349.9
573120.3,633877.7,694852.8,754668.1,811769.8,862641.5
767954.7,849602.4,931590.4,1012068,1088950,1157513
2912365,3222010,3532936,3838136,4129703,4389720
1504254,1664186,1824781,1982420,2133013,2267314
1365589,1510778,1656569,1799675,1936388,2058309
1122827,1242205,1362079,1479746,1592154,1692403
838663.7,927831.2,1017367,1105254,1189215,1264091
498208.9,575303.4,660985.6,755825.7,859574.2,971095.3
282340.3,315390.9,350852.5,387920.4,425946.2,463897.7
308524.8,340784.3,373540.8,405822,436772.9,464626.2
43178.54,47768.81,52379.3,56903.72,61226.82,65081.73
10803.02,11959.53,13121.38,14258.42,15340.04,16281.09
728.8397,838.5397,954.3551,1068.24,1174.171,1229.519
1297.089,1555.293,1843.249,2147.237,2454.204,2670.435
1449.888,1748.34,2083.003,2438.617,2800.244,3060.328
1117.867,1340.475,1588.756,1850.914,2115.676,2302.275
241.5224,271.0112,300.5436,327.47,349.9679,355.9435
243.4602,273.1778,302.9373,330.0672,352.7314,358.7416
223.4026,250.6722,277.9797,302.8745,323.6718,329.1864
767.7741,871.7059,980.2656,1089.972,1197.659,1289.178
3271.924,3667.538,4069.193,4455.581,4810.875,5044.058
16425.64,17927.25,19340.7,20509.35,21340.67,21143.23
18194.76,19829.77,21362.82,22621.07,23503.47,23248.11
33735.88,36779.68,39626.79,41954.93,43575.5,43076.69
36557.23,39590.52,42367.11,44548.54,45947.32,45100.65
32669.08,35827.06,38827.64,41349.66,43197.53,42951.13
34488.18,38064.24,41513.24,44486,46760.82,46777.35
34530.98,38111.65,41565.25,44541.84,46819.85,46836.68
34287.8,37843.24,41272.52,44228.22,46490.15,46506.89
34843.82,40150.75,45738.19,51218.05,56282.36,58883.86
23323.22,27165.06,31264.55,35355.81,39218.57,41401.73
33965.77,40168.45,46965.19,53983.96,60899.08,65417.14
41718.43,49475.81,58086.13,67125.32,76218.66,82497.8
29708.08,33289.26,36859.74,40102.17,42796.43,43465.2
23139.01,25128.07,26698.4,27961.97,28928.05,28861.83
22289.66,22939.23,23284.32,23497.84,23582.59,23124.81
16695.5,16622.94,16250.66,15997.75,15935.31,16045.03
18486.51,18399.62,17979.78,17695.31,17626.19,17755.67
44860.5,46319.73,47183.71,47744.29,47992.7,47029.67
45378.69,46756.21,47574.31,47909.6,47727.76,45981.34
20523.79,20377.13,19872.28,19467.55,19245.4,19151.62
18051.13,17910.05,17436.87,17117.11,17035.7,17205.12
10007.16,9928.854,9666.803,9489.427,9444.282,9538.145
6927.524,6873.391,6691.906,6569.155,6537.92,6602.82
7313.426,7256.358,7064.636,6935.106,6902.124,6970.563
9033.557,8962.938,8726.125,8566.06,8525.349,8610.077
8008.498,7945.883,7735.943,7594.011,7557.936,7633.076
3629.794,3601.39,3506.279,3441.902,3425.591,3459.609
3400.22,3373.68,3284.512,3224.26,3208.953,3240.888
5803.989,5758.667,5606.455,5503.663,5477.501,5532.004
347677.5,344962.2,335850.9,329690.3,328121.5,331382.6
8194.53,8194.562,8034.351,7902.783,7857.365,7900.329
7064.211,7326.244,7410.506,7353.154,7278.965,7178.119
9610.696,10013.19,10167.17,10099.05,9991.587,9830.582
13085.03,13633.16,13842.91,13750.13,13603.69,13384.8
20119.62,20962.7,21284.69,21142.27,20917.3,20580.45
12843.83,13382.15,13587.56,13497.25,13353.46,13138.07
11057.64,11520.51,11697.34,11619.14,11495.67,11310.75
11333.77,11729.82,11830.31,11672.82,11471.59,11211.72
8669.105,8959.96,9023.78,8890.992,8725.95,8515.774
7223.485,7465.824,7519.005,7408.289,7270.835,7095.62
2810.269,2904.397,2925.251,2882.127,2828.51,2760.416
2249.249,2324.873,2341.888,2307.694,2265.034,2210.855
1245.715,1338.001,1401.044,1435.842,1466.221,1489.523
1022.665,1110.95,1176.098,1218.027,1256.441,1288.863
773.5396,840.2781,889.5852,921.2662,950.3151,974.8455
762.8125,828.6237,877.2489,908.4896,937.1357,961.3258
541.9732,588.7464,623.2744,645.4737,665.8405,683.0171
516.2516,560.8062,593.6927,614.8386,634.2402,650.6003
485.664,527.5819,558.5156,578.4169,596.7059,612.0895
473.4224,514.2853,544.4379,563.8395,581.6757,596.6688
422.2259,464.8014,498.7407,523.6155,547.6929,569.7624
377.3826,421.3287,458.4343,487.9426,517.312,545.3937
371.3656,414.6108,451.1257,480.1629,509.064,536.6982
365.3197,407.8614,443.7816,472.3463,500.7766,527.9612
490.7522,475.4599,458.7991,442.0764,432.2828,427.2493
536.9297,445.0825,359.5493,284.1284,223.6536,175.0608
122.7563,101.7496,82.20376,64.95901,51.1269,40.00955
112.0298,92.85869,75.02082,59.28288,46.65947,36.5135
118.3932,98.13316,79.28205,62.65012,49.30966,38.58753
217.4568,180.2528,145.6186,115.072,90.57549,70.89001
136.5217,113.1615,91.42149,72.24334,56.86156,44.49939
115.3098,95.57802,77.21731,61.01859,48.02603,37.58393
186.4118,154.522,124.8307,98.64365,77.64867,60.786
182.585,151.3498,122.2681,96.61858,76.05462,59.53819
178.8103,148.2207,119.7405,94.62107,74.48238,58.30735
174.9891,145.0533,117.1813,92.59887,72.89058,57.06124
171.154,141.8742,114.6133,90.56955,71.29315,55.81065
114.0047,94.49653,76.34145,60.32614,47.48612,37.17242
47.38368,39.26648,31.72655,25.07021,19.73338,15.44506
65.21351,54.04818,43.66705,34.50597,27.16107,21.26019
155.6839,129.0508,104.2539,82.38326,64.84921,50.76618
69.58952,57.6768,46.59789,36.82203,28.98428,22.68781
59.24632,49.10234,39.67128,31.34845,24.67562,19.31471
12.55197,10.40171,8.404384,6.641114,5.227382,4.091405
0.8084406,0.6705828,0.541474,0.4277495,0.3369507,0.2636481
0.1747699,0.1449676,0.1170567,0.09247153,0.07284252,0.05699585
1.027311,0.8521308,0.6880681,0.5435547,0.4281738,0.335026
193563.8,199520.6,202335.2,204049,203966.9,201772.3
892484.9,938091.7,970498,998897.2,1019557,1030373
996503.6,1037971,1064076,1085188,1097406,1098698
1581452,1644263,1682050,1711296,1725870,1722682
472181.9,501929.2,525165.9,546693.6,564379.5,576902.2
269898.9,291046.5,308851.3,326019,341203.3,353497.8
184944,203561.5,220784.1,238539.9,255910.5,272202.4
76094.6,86626.11,98201.6,111643.8,126542.8,142513.6
248513.8,264684.5,279406.4,292227.4,302703.7,309765.8
1570987,1673216,1766275,1847321,1913546,1958190
1488992,1585889,1674092,1750906,1813678,1855996
528302.9,562679.8,593977,621231.4,643502.1,658516.6
359018.7,382436.4,403768.6,422360.3,437575.2,447860.7
127168.4,136368.5,144967.9,152721.3,159378.4,164354.6
59530.36,65707.02,71885.05,77922.59,83661.17,88740.91
63071.42,69718.5,76380.7,82907.64,89129.72,94660.51
113515.7,125481.2,137476,149229.5,160432.1,170392.2
185137.9,204659.9,224231.6,243409.7,261692.3,277948.4
380459.9,420581.2,460805.3,500220.4,537798.6,571211.1
460874.4,509469.8,558190.4,605929.5,651444.3,691912.4
275276.3,304312.2,333422.9,361950.5,389149.5,413335.8
228304,252384.9,276528.6,300188.7,322746.2,342805.6
250777.3,277228.6,303750,329738.4,354515.7,376550.5
532495.8,588662.7,644976,700159.8,752772.6,799559.2
397505.5,439432.9,481470.4,522665.4,561941.1,596867.4
496904.5,549317.7,601866.5,653362.6,702458.3,746119.3
579428.4,640567.9,701869.8,761947.2,819230.9,870178.9
711276.7,786823.5,862670.4,937103.1,1008194,1071571
876622.6,969825.4,1063414,1155280,1243040,1321306
1239167,1370916,1503212,1633070,1757125,1867760
2901624,3210126,3519905,3823983,4114473,4373530
1389923,1537699,1686088,1831746,1970895,2094988
1530436,1693150,1856541,2016922,2170138,2306777
782327.5,866649.9,951654.4,1035587,1116375,1189297
350425,423281.4,507091.4,604783.1,717057.2,844576.4
231775.9,257382.1,287379.8,319300.2,352477.9,386447.3
171557,187505.8,205569.5,224089.8,242503.5,260399.7
46341.6,51135.79,56159.97,61177.78,66053.54,70550.67
1197.799,1285,1363.009,1421.326,1454.793,1417.799
1170.165,1390.855,1634.964,1890.096,2144.971,2318.455
1171.872,1399.827,1653.055,1919.159,2186.509,2371.988
1319.052,1584.5,1881.063,2194.832,2512.417,2737.713
531.3956,606.3771,684.2888,759.3765,827.3086,858.5522
238.9213,268.0852,297.2899,323.9144,346.1561,352.0537
247.2633,277.4452,307.6695,335.2232,358.2414,364.3455
219.31,246.08,272.8873,297.326,317.7423,323.1559
241.8991,271.4264,300.9951,327.9516,350.4698,356.4415
147.9225,163.8362,179.434,193.1896,204.1216,205.3576
8210.702,8704.132,9117.896,9384.879,9475.116,9104.075
9786.715,10374.86,10868.03,11186.24,11293.8,10851.51
10752.5,11430.58,12008.08,12395.59,12551.82,12096.61
18151.5,19505.76,20714.77,21617.71,22131.22,21564.58
28516.41,30818.56,32912.94,34538.59,35553.46,34831.37
31897.74,34774.12,37463.55,39661.12,41188.79,40712.27
31957.33,35233.36,38385.68,41092.11,43149.83,43122.3
32504.19,35829.65,39028.27,41772.59,43856.64,43821.11
31422.88,36115.68,41040.04,45848.21,50267.3,52476.49
16392.94,19093.19,21974.56,24850.15,27565.12,29099.57
45851.31,55399.33,66172.99,77700.12,89531.55,98222.95
31278.43,35196.31,39149.63,42805.31,45927.9,46919.29
30269.65,33877.73,37467.78,40718.01,43406.62,44038.88
28126.16,31022.46,33823.42,36247.63,38116.87,38159.45
29917.23,31689.78,33168.8,34119.72,34435.44,33090.56
28394.63,29673.38,30622.74,31218.36,31406.95,30418.87
64493.77,67950.92,70736.6,72434.25,72846.09,69886.42
128128.4,136022.6,142691.7,147079.7,148706.9,143087.8
80363.29,86134.52,91464.38,95695.18,98494.91,96773.63
20646.21,20523.09,20075.49,19593.89,19136.82,18526.38
12531.57,12433.43,12105.27,11883.16,11826.55,11944.19
8750.677,8682.247,8453.094,8297.991,8258.562,8340.584
6977.595,6923.124,6740.243,6616.634,6585.134,6650.48
7311.118,7254.071,7062.41,6932.921,6899.946,6968.362
9290.866,9218.227,8974.666,8810.033,8768.169,8855.332
8478.998,8412.659,8190.415,8040.143,8001.951,8081.463
6969.625,6915.006,6732.38,6608.837,6577.471,6642.75
6763.275,6710.483,6533.037,6413.324,6382.786,6446.362
6655.6,6603.651,6429.039,6311.236,6281.187,6343.742
6398.514,6348.469,6180.816,6067.391,6038.608,6098.574
17245.16,17110.25,16658.43,16352.89,16275.12,16436.68
16290.66,16485.79,16332.41,16112.63,15996.05,15979.35
11778.46,12272.46,12461.07,12377.12,12246.13,12048.64
12537.45,13062.59,13263.63,13174.76,13034.42,12824.66
18952.79,19747.24,20050.67,19916.01,19704.26,19386.27
13419.8,13982.55,14197.65,14102.27,13952.55,13727.43
10447.02,10884.72,11051.95,10977.86,10861.31,10686.45
11289.08,11711.05,11839.32,11709.45,11534.89,11300.37
7264.666,7508.281,7562.006,7450.701,7312.138,7136.16
7007.991,7243.034,7294.781,7187.373,7053.84,6883.995
4247.063,4389.423,4420.825,4355.687,4274.762,4171.804
2606.419,2694.522,2714.792,2675.676,2626.813,2564.558
1232.885,1336.86,1412.731,1460.65,1504.3,1540.749
1191.192,1294.056,1369.918,1418.781,1463.532,1501.291
1019.132,1107.115,1172.037,1213.822,1252.104,1284.414
762.8125,828.6237,877.2489,908.4896,937.1357,961.3258
591.9769,643.0609,680.7812,705.0276,727.2686,746.0334
516.2601,560.8154,593.7025,614.8487,634.2506,650.611
496.9075,539.7946,571.447,591.8045,610.498,626.2415
473.4224,514.2853,544.4379,563.8395,581.6757,596.6688
429.1464,471.3538,504.624,528.5901,551.6418,572.561
377.3826,421.3287,458.4343,487.9426,517.312,545.3937
371.3656,414.6108,451.1257,480.1629,509.064,536.6982
365.3197,407.8614,443.7816,472.3463,500.7766,527.9612
363.8188,403.6674,437.1828,463.7136,490.36,515.9875
383.0979,328.4942,277.2651,231.7655,195.8564,167.4533
122.7563,101.7496,82.20376,64.95901,51.1269,40.00955
111.5851,92.49008,74.72301,59.04755,46.47425,36.36856
118.3932,98.13316,79.28205,62.65012,49.30966,38.58753
116.1979,96.31366,77.812,61.48851,48.39544,37.872
113.9939,94.48679,76.33601,60.32222,47.47742,37.15362
116.2325,96.34296,77.83523,61.50688,48.41046,37.88503
186.4118,154.522,124.8307,98.64365,77.64867,60.786
182.6181,151.3772,122.2903,96.63607,76.06838,59.54897
178.8103,148.2207,119.7405,94.62107,74.48238,58.30735
174.9891,145.0533,117.1813,92.59887,72.89058,57.06124
171.154,141.8742,114.6133,90.56955,71.29315,55.81065
99.02509,82.07808,66.30988,52.39888,41.24592,32.28702
47.38368,39.26648,31.72655,25.07021,19.73338,15.44506
51.40368,42.59947,34.4188,27.19772,21.40817,16.7563
93.12908,77.19131,62.36181,49.27912,38.79024,30.36473
45.89586,38.03415,30.73058,24.28324,19.11399,14.96041
41.74611,34.5946,27.9518,22.08741,17.38553,13.60744
3.731092,3.092587,2.498393,1.974095,1.554127,1.216313
4.658878,3.864432,3.120404,2.465033,1.941778,1.51935
9.185586,7.619238,6.152282,4.860133,3.828469,2.995598
1.065367,0.8836977,0.7135574,0.5636905,0.4440354,0.3474368
155177.2,165413.8,173602.2,181330.3,187893.3,192848.9
366311.4,397116.5,424404.6,451963.7,478045.6,501414.3
297672,323286.8,346299.2,369835.8,392514.1,413348
347453.7,396455.1,445305.3,497673.8,551598.8,605342
259160.9,287871.2,314714.6,342291.4,369164.1,394192.1
85919.84,93843.12,100837.2,107749.8,114121.4,119616.5
28083.42,29910.64,31574.22,33023.34,34207.02,35005.12
793295.5,844917.9,891910.4,932834.6,966275.6,988820.8
1088730,1159577,1224072,1280238,1326133,1357075
409138.6,435762.4,459998.3,481101.1,498353.2,509978.9
164243.1,176209.2,187409.1,197523.6,206231.8,212766
101652.3,112340.9,123052,133542.1,143537.3,152417.2
150670.2,166562.8,182497.7,198111.7,212998.9,226236.9
107216.9,118526.1,129865.1,140976.1,151569.8,160990.2
99951.45,110494.7,121065,131423.6,141299.1,150081
279465.1,308943.8,338498.9,367460.2,395072.7,419627.8
533747.9,590046.1,646491.9,701805.8,754543.4,801439.8
1318336,1457388,1596808,1733431,1863688,1979520
357145.8,394817.3,432586.8,469599.1,504885.6,536265.9
315591.8,348879.4,382254.6,414960.3,446141.7,473870.2
111551.2,123316.7,135114.2,146674.1,157695.9,167497.2
289674.8,320229.3,350863.4,380882.7,409504.1,434955.8
301975.2,333827,365762.2,397056.3,426893.1,453425.2
542645.5,599882.2,657269.1,713505.9,767121.9,814801.1
698633.8,772358.6,846281,918728.4,987808.4,1049249
834841.6,923536.4,1012583,1099979,1183452,1257875
1410027,1559941,1710476,1858241,1999400,2125291
1450780,1605028,1759914,1911950,2057192,2186720
1592390,1761695,1931698,2098573,2257990,2400162
1194687,1321707,1449250,1574448,1694051,1800715
1087859,1203521,1319661,1433663,1542571,1639696
644727,725142.8,808171,894031.2,981092.1,1066201
293660.4,344640.7,402206.8,467548.7,540495.9,621088.9
227263.2,247183.1,270795.3,295023,319130.2,342602.2
99150.21,108838.9,120032.6,131629.5,143300,154808.6
13771.72,15092.73,16553.19,18041.76,19512.52,20903.59
1225.487,1299.602,1361.822,1402.108,1416.048,1360.801
1173.047,1292.446,1411.057,1518.189,1607.177,1624.21
532.2197,598.8235,665.7872,727.3113,779.3436,794.7369
529.3249,595.5668,662.1673,723.3569,775.1052,790.415
443.9888,499.3401,554.9575,605.9967,649.0814,661.6332
249.745,280.2362,310.7711,338.6102,361.8688,368.0421
245.9982,276.0256,306.0954,333.5081,356.4085,362.4814
242.6289,272.2452,301.9031,328.9404,351.5274,357.5167
240.9365,270.3464,299.7974,326.6466,349.0752,355.0232
595.0928,637.9531,676.1699,704.5577,720.5021,701.6119
9066.852,9634.128,10116.18,10437.87,10564.63,10176.98
10000.6,10636.96,11180.63,11548.21,11700.94,11283.86
10636.37,11424.57,12127.91,12652.48,12949.79,12616.05
10757.75,11583.45,12326.86,12891.6,13226.84,12917.43
9827.311,10455.73,10993.45,11358.38,11512.21,11105.42
14742.02,15789.64,16713.17,17384.41,17739.19,17228.68
25269.81,27285.46,29114.45,30526.71,31397.9,30735.72
34365.95,37205.81,39802.95,41839.82,43140.95,42333.82
45294.23,53922.58,63557.91,73745.11,84074.79,91367.06
46349.14,56338.57,67687.66,79927.2,92600.22,102124.8
50149.65,61343.3,74146.64,88061.73,102591.1,113744.7
42141.93,50146.21,59060.32,68455.59,77948.21,84593.08
26875.64,29341.63,31662.71,33581.25,34945.43,34618.03
25861.45,27880.86,29702.86,31093.74,31929.05,31204.22
30268.61,32075.38,33587.05,34557.41,34876.23,33497.84
30960.94,32801.55,34339.68,35323.84,35641.69,34225.35
132603.6,146383,160027.4,172270.5,182303,183995.8
347037.2,390213.2,434232.5,475515.3,511524.8,524426.2
43027.95,48192.55,53650.65,59014.26,64009.01,66397
21099.73,21000.3,20607.65,20035.36,19316.61,18136.76
10882.22,10797.03,10512.07,10319.19,10270.06,10372.16
6791.445,6738.337,6560.477,6440.11,6409.501,6473.16
14040.26,13930.63,13562.59,13313.82,13250.27,13381.87
11970.03,11876.57,11562.79,11350.73,11296.6,11408.76
9556.729,9482,9231.463,9062.113,9019.056,9108.734
8625.601,8558.123,8332.031,8179.164,8140.309,8221.209
6969.665,6915.046,6732.419,6608.875,6577.509,6642.789
6840.162,6786.643,6607.32,6486.146,6455.324,6519.483
7031.948,6977.063,6792.587,6668.146,6636.378,6702.468
12145.92,12050.92,11732.77,11517.91,11462.87,11576.76
18478.84,18479.18,18117.99,17821.71,17718.79,17815.87
20389.85,21149.97,21395.67,21230.64,21015.62,20723.82
181103.7,188696.7,191595.3,190309.9,188291.2,185252
11688.16,12178.44,12365.07,12282.34,12151.83,11955.94
15971.52,16640.72,16896.26,16782.86,16604.73,16336.44
14071.73,14661.9,14887.26,14787.21,14630.28,14394.23
53195.35,55425.37,56276.7,55899.23,55305.52,54414.18
13195.63,13670.64,13801.9,13632.05,13411.23,13120.52
6532.489,6751.535,6799.901,6699.787,6575.162,6416.953
6590.28,6811.261,6860.046,6759.042,6633.322,6473.716
4931.678,5097.004,5133.505,5057.897,4963.851,4844.366
2558.503,2647.216,2669.484,2633.464,2587.887,2529.134
1291.195,1394.429,1467.868,1512.02,1551.67,1583.858
1191.643,1294.547,1370.437,1419.318,1464.086,1501.859
1444.897,1569.653,1661.699,1720.948,1775.214,1821.015
1629.594,1770.252,1874.078,1940.864,2002.047,2053.674
701.7551,762.3027,807.0308,835.7712,862.128,884.3787
516.2601,560.8154,593.7025,614.8487,634.2506,650.611
508.3361,552.2077,584.5907,605.412,624.5173,640.6262
479.1698,520.5277,551.0479,570.6826,588.7258,603.9036
415.1207,458.0746,492.7008,518.5085,543.6384,566.8889
377.3826,421.3287,458.4343,487.9426,517.312,545.3937
371.3656,414.6108,451.1257,480.1629,509.064,536.6982
365.3197,407.8614,443.7816,472.3463,500.7766,527.9612
334.7843,369.9197,399.3886,422.6367,446.1411,468.8436
128.8787,108.5842,89.63951,72.8728,59.51667,48.85444
122.7563,101.7496,82.20376,64.95901,51.1269,40.00955
120.4913,99.87215,80.68704,63.76044,50.18361,39.27135
118.3932,98.13316,79.28205,62.65012,49.30966,38.58753
116.1979,96.31366,77.812,61.48851,48.39544,37.872
113.9939,94.48679,76.33601,60.32222,47.47742,37.15362
120.0185,99.48156,80.37053,63.51031,49.98779,39.12043
186.4118,154.522,124.8307,98.64365,77.64867,60.786
182.6181,151.3772,122.2903,96.63607,76.06838,59.54897
178.8103,148.2207,119.7405,94.62107,74.48238,58.30735
174.9891,145.0533,117.1813,92.59887,72.89058,57.06124
171.154,141.8742,114.6133,90.56955,71.29315,55.81065
96.73806,80.18207,64.77831,51.18857,40.29319,31.54113
47.38368,39.26648,31.72655,25.07021,19.73338,15.44506
46.26061,38.33578,30.97456,24.476,19.26567,15.07897
45.13384,37.40204,30.22014,23.87985,18.79639,14.71171
44.00345,36.46529,29.46326,23.28177,18.32565,14.34322
26.96411,22.34495,18.05429,14.26645,11.22946,8.789153
3.545647,2.941035,2.37479,1.876018,1.477793,1.156304
12.30892,10.20996,8.244214,6.512709,5.13025,4.014176
11.96252,9.922632,8.012204,6.329417,4.985869,3.901209
1.697422,1.407972,1.136892,0.8981132,0.7074701,0.553562
15019.79,15833.92,16421.39,16936.5,17313.45,17515.26
133022.5,153774.1,174971.9,198074.8,222348,247105.4
202668.4,235975.6,270314.5,307934.2,347706.7,388554.1
146397.5,168343.7,190445.8,214251.2,238908.8,263642.2
613465.5,653389.6,689729.8,721374.8,747235.9,764669.5
2394959,2550812,2692684,2816232,2917194,2985254
780855.2,831669.6,877923.2,918204.9,951124.1,973317.6
86378.6,92328.77,97815.62,102674.6,106742.1,109633
199389.6,215075.8,229956.8,243623.1,255649.4,265052.7
224986.5,248272.9,271549.5,294283.1,315874.4,334966.3
281936.2,311674.2,341490.2,370708,398564.8,423336.4
236396.4,260361.8,284237.2,307466.7,329432.8,348732.2
254074.2,280318.6,306542.2,332144.8,356450.2,377930.1
536252.7,592815.2,649525.8,705097.8,758083.1,805199.7
1237879,1368445,1499356,1627639,1749948,1858713
512706,566783.9,621003.6,674137.2,724794.9,769844.5
446212.7,493277.8,540466.4,586708.6,630797,670003
290095.6,320693.7,351372.2,381435.4,410099.4,435587
474134.3,524144.2,574285.4,623421.3,670268.2,711927.5
157432.3,174038.3,190687.3,207002.7,222558.1,236390.5
459228.6,507667.8,556232,603824.5,649198.9,689548
657588.5,726982.2,796565.5,864758.4,929782.1,987615.8
2156160,2385343,2615462,2841334,3057098,3249504
1643881,1818660,1994160,2166432,2331006,2477773
1522332,1684186,1846711,2006245,2158648,2294564
1518105,1679511,1841582,2000673,2152654,2288194
1443720,1597216,1751349,1902641,2047177,2176074
1058926,1175040,1292554,1409271,1522360,1625545
343099.5,398890.5,460068.8,527820.3,601400.6,680201.7
269403.2,300052.6,334308,370460.6,407642.2,445220.9
137355.4,150143.6,164840.8,179954.8,195032,209751.2
60030.9,65608.27,71933.82,78423.43,84879.86,91164.32
11726.19,12860.88,14053.92,15267.12,16461.23,17597.61
1470.157,1559.145,1633.874,1682.3,1699.124,1632.935
787.308,860.8735,930.9628,990.0427,1033.665,1027.87
532.2197,598.8235,665.7872,727.3113,779.3436,794.7369
529.3249,595.5668,662.1673,723.3569,775.1052,790.415
461.2925,518.8391,576.6683,629.7481,674.5693,687.6629
406.4053,456.9716,507.7651,554.3492,593.6367,604.9883
239.8443,269.1204,298.438,325.1649,347.4925,353.4134
226.4746,254.1459,281.8617,307.137,328.262,333.8914
234.9829,263.666,292.3892,318.575,340.4494,346.2504
2555.059,2783.163,2995.99,3169.191,3288.61,3247.996
11379.84,12368.64,13284.54,14020.28,14514.54,14300.95
11867.39,12920.29,13899.84,14693.16,15234.89,15033.57
11791,12837.12,13810.36,14598.59,15136.83,14936.82
11713.74,12752.96,13719.83,14502.89,15037.61,14838.91
11618.02,12646.41,13602.72,14376.54,14904.03,14704.62
11057.33,11971.15,12808.36,13466.93,13890.32,13636.46
9923.044,10594.26,11178.41,11590.87,11790.59,11416
10087.12,10714.71,11246.9,11600.28,11736.64,11301.36
42739.24,51874.8,62277.83,73528.23,85217.86,94057.59
52174.2,63833.38,77172.12,91673.05,106817.7,118451.9
19371.72,23555.6,28317.41,33463.95,38806.56,42844.7
46275.17,52577.91,59228.21,65780.95,71912.12,75078.38
36989.71,40092.01,42939.73,45188.72,46647.66,45827.34
25411.46,27451.22,29303.39,30735.61,31622.08,30962.71
32141.3,34038.18,35620.68,36628.41,36945.88,35466.95
34234.85,36249.77,37930.53,38999.81,39335.1,37758.89
109565.6,117990.2,125567.5,131314.8,134712.7,131533.5
145515.5,156731.6,166828.9,174503.5,179065.2,174894
53172.12,63165.97,74188.61,85656.52,97047.35,104678.9
27552.87,30185.77,32921.61,35668.99,38307.92,39640.69
6573.849,6522.45,6350.303,6233.785,6204.164,6265.778
2075.568,2059.344,2004.941,1968.167,1958.765,1978.274
13111.57,13009.16,12665.46,12433.15,12373.78,12496.82
14823.98,14708.19,14319.64,14056.97,13989.86,14128.87
5905.75,5859.543,5704.825,5600.177,5573.523,5628.971
5307.509,5265.974,5126.958,5032.924,5008.945,5058.776
