scenario,region,units,subRegion,x,value,subRegType,class,param
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2100,0.860631307,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2100,25.5128688,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2100,0.000287,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2100,0.288331851,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2100,2.25440142,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2100,0.952332387,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2100,0.703621678,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2100,0.220069824,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2100,1.11286859,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2100,0.507064591,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2100,11.94389046,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2100,0.001269916,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2100,3.907143126,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2100,46.312336,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2100,24.0939342,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2100,15.4718211,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2100,16.0467399,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2100,27.2214389,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2100,0.264542287,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2100,20.93540034,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2100,0.514018545,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2100,0.867261056,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2100,29.78149141,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2100,0.00041,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2100,0.306849286,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2100,2.65709632,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2100,1.446955162,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2100,0.747784982,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2100,0.326592502,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2100,1.248989029,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2100,0.65445213,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2100,12.12111051,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2100,0.00237975,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2100,4.330296143,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2100,50.3134046,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2100,31.6642303,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2100,9.47934775,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2100,8.994044,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2100,20.85364112,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2100,0.483363231,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2100,13.38378457,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2100,0.436159362,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2100,0.791429784,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2100,23.51653683,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2100,0.000547,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2100,0.272446945,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2100,1.92213099,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2100,0.912605171,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2100,0.593857246,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2100,0.15969608,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2100,1.013826428,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2100,0.456533029,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2100,16.27454506,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2100,0.001834282,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2100,3.538071676,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2100,38.3251311,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2100,27.5185216,GCAMBasin,Water,waterConsumption
