scenario,region,class,subRegion,units,x,value,subRegType,classPalette
SSP2_Ref,China,MiscCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2015,3.499688494,subBasin,pal_green
SSP2_Ref,China,MiscCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2020,3.625281978,subBasin,pal_green
SSP2_Ref,China,MiscCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2025,3.752631004,subBasin,pal_green
SSP2_Ref,China,MiscCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2030,3.880021879,subBasin,pal_green
SSP2_Ref,China,MiscCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2035,3.946480579,subBasin,pal_green
SSP2_Ref,China,MiscCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2040,4.013353784,subBasin,pal_green
SSP2_Ref,China,MiscCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2045,4.079563515,subBasin,pal_green
SSP2_Ref,China,MiscCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2050,4.145939415,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2010,0.392924526,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2015,0.419463514,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2020,0.446394089,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2025,0.473648722,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2030,0.501188956,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2035,0.516121853,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2040,0.53135417,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2045,0.54659556,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2050,0.562254088,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2010,1.297239662,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2015,1.381305234,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2020,1.466105006,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2025,1.551776069,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2030,1.637877589,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2035,1.686603506,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2040,1.735756564,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2045,1.785061684,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2050,1.834517667,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2010,2.481861645,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2015,2.571101275,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2020,2.660937628,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2025,2.74971685,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2030,2.839877903,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2035,2.886137593,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2040,2.932887506,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2045,2.9801264,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2050,3.026462317,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2010,1.184998544,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2015,1.222508452,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2020,1.260410513,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2025,1.298637152,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2030,1.337127964,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2035,1.360437604,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2040,1.383967251,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2045,1.407710365,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2050,1.431138599,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2010,1.302797483,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2015,1.355276204,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2020,1.408068493,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2025,1.461149115,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2030,1.514405175,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2035,1.539018787,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2040,1.563704376,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2045,1.588077539,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2050,1.612446555,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2010,0.658486708,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2015,0.695799168,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2020,0.733650244,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2025,0.772100981,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2030,0.810784812,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2035,0.831740422,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2040,0.853077943,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2045,0.874644283,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2050,0.897270102,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2010,1.700546232,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2015,1.776117075,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2020,1.852315844,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2025,1.928616838,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2030,2.005317938,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2035,2.048098763,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2040,2.091245846,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2045,2.133656445,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2050,2.17627236,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2010,1.470815844,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2015,1.558356731,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2020,1.646451303,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2025,1.734530614,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2030,1.822533452,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2035,1.873240103,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2040,1.923884279,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2045,1.974134764,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2050,2.024650806,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2010,1.051820705,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2015,1.093818854,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2020,1.136138839,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2025,1.178517289,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2030,1.22144164,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2035,1.243480157,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2040,1.265732867,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2045,1.288190333,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2050,1.310158557,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2010,1.255686103,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2015,1.32644777,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2020,1.398016346,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2025,1.470067896,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2030,1.542366468,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2035,1.585174417,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2040,1.627985947,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2045,1.67089767,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2050,1.714406122,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2010,0.737843314,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2015,0.801950257,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2020,0.867271488,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2025,0.933514145,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2030,1.000782703,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2035,1.048310199,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2040,1.097275484,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2045,1.146790715,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2050,1.197050932,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2010,1.311250356,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2015,1.379764624,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2020,1.448603717,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2025,1.517265057,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2030,1.586172024,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2035,1.626870139,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2040,1.667696355,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2045,1.708609728,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2050,1.749590602,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2010,1.131771564,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2015,1.175694254,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2020,1.219807908,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2025,1.263832295,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2030,1.307867218,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2035,1.330974028,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2040,1.354272301,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2045,1.377753317,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2050,1.400948979,subBasin,pal_green
SSP2_Ref,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2010,4.801671802,subBasin,pal_green
SSP2_Ref,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2015,4.945917863,subBasin,pal_green
SSP2_Ref,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2020,5.092170369,subBasin,pal_green
SSP2_Ref,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2025,5.237322294,subBasin,pal_green
SSP2_Ref,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2030,5.383751495,subBasin,pal_green
SSP2_Ref,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2035,5.461160506,subBasin,pal_green
SSP2_Ref,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2040,5.539477663,subBasin,pal_green
SSP2_Ref,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2045,5.618368575,subBasin,pal_green
SSP2_Ref,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2050,5.695185681,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2010,0.686180422,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2015,0.719165085,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2020,0.751615882,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2025,0.785778578,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2030,0.819055944,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2035,0.830950378,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2040,0.842751843,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2045,0.855993564,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2050,0.868316042,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2010,1.792729821,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2015,1.894000392,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2020,1.995304199,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2025,2.096763783,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2030,2.198700878,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2035,2.256686289,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2040,2.31447806,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2045,2.372586222,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2050,2.430270738,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2010,2.757902232,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2015,2.831350307,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2020,2.905757941,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2025,2.980480588,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2030,3.055655095,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2035,3.099126049,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2040,3.141548143,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2045,3.184326468,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2050,3.227366102,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2010,2.844442148,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2015,2.935616304,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2020,3.028126988,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2025,3.12027482,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2030,3.213165646,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2035,3.263326858,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2040,3.313848529,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2045,3.363556917,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2050,3.413501268,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2010,2.41306799,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2015,2.540026296,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2020,2.667634001,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2025,2.796651778,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2030,2.926408115,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2035,2.995399965,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2040,3.06412151,subBasin,pal_green
SSP2_Ref,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2045,3.133027567,subBasin,pal_green
