scenario,region,sector,class,units,x,subRegion,subRegType,classPalette,value
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,La_Plata,subBasin,pal_green,47.597013
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3819014
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.000872
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,Parnaiba,subBasin,pal_green,0.686956
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,Sao_Francisco,subBasin,pal_green,3.6608914
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,Tocantins,subBasin,pal_green,2.04314704
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,5.612554
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2020,Amazon,subBasin,pal_green,3.261512
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2020,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.5487813
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2020,La_Plata,subBasin,pal_green,56.275289
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2020,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.4722976
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2020,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001083
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2020,Parnaiba,subBasin,pal_green,0.855176
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2020,Sao_Francisco,subBasin,pal_green,4.4469824
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2020,Tocantins,subBasin,pal_green,2.49479878
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2020,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,6.6657915
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2025,Amazon,subBasin,pal_green,3.974068
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2025,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.76830077
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2025,La_Plata,subBasin,pal_green,64.819415
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2025,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.5661979
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2025,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001307
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2025,Parnaiba,subBasin,pal_green,1.032581
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2025,Sao_Francisco,subBasin,pal_green,5.2553841
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2025,Tocantins,subBasin,pal_green,2.9622191
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2025,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.6990469
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2030,Amazon,subBasin,pal_green,4.772487
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2030,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.96460684
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2030,La_Plata,subBasin,pal_green,73.61304
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2030,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.6687091
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2030,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001562
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2030,Parnaiba,subBasin,pal_green,1.229358
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2030,Sao_Francisco,subBasin,pal_green,6.1283613
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2030,Tocantins,subBasin,pal_green,3.4724999
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2030,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,8.7125472
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2035,Amazon,subBasin,pal_green,5.306167
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2035,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.01987346
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2035,La_Plata,subBasin,pal_green,77.216043
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2035,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.7316849
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2035,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001732
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2035,Parnaiba,subBasin,pal_green,1.359269
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2035,Sao_Francisco,subBasin,pal_green,6.6516478
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2035,Tocantins,subBasin,pal_green,3.7822075
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2035,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,9.1493744
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2040,Amazon,subBasin,pal_green,5.834034
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2040,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.11085814
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2040,La_Plata,subBasin,pal_green,81.22667
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2040,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.7945246
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2040,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00189653
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2040,Parnaiba,subBasin,pal_green,1.489045
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2040,Sao_Francisco,subBasin,pal_green,7.1931955
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2040,Tocantins,subBasin,pal_green,4.0990155
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2040,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,9.7045361
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2045,Amazon,subBasin,pal_green,6.259995
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2045,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.20771254
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2045,La_Plata,subBasin,pal_green,85.11967
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2045,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.8486503
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2045,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00203392
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2045,Parnaiba,subBasin,pal_green,1.604827
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2045,Sao_Francisco,subBasin,pal_green,7.6841573
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2045,Tocantins,subBasin,pal_green,4.3814326
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2045,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,10.1957607
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2050,Amazon,subBasin,pal_green,6.540193
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2050,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.29182619
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2050,La_Plata,subBasin,pal_green,88.412123
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2050,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.8883597
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2050,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00212626
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2050,Parnaiba,subBasin,pal_green,1.694506
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2050,Sao_Francisco,subBasin,pal_green,8.0707143
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2050,Tocantins,subBasin,pal_green,4.5954829
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2050,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,10.4986506
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,Amazon,subBasin,pal_green,1.2400798
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.348818
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,La_Plata,subBasin,pal_green,24.02065
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.29246992
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0059788
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,Parnaiba,subBasin,pal_green,0.3590474
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,Sao_Francisco,subBasin,pal_green,2.36722
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,Tocantins,subBasin,pal_green,1.2907041
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,9.266798
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2005,Amazon,subBasin,pal_green,1.6235407
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2005,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.075131
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2005,La_Plata,subBasin,pal_green,31.44838
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2005,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.38290811
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2005,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00782762
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2005,Parnaiba,subBasin,pal_green,0.4700728
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2005,Sao_Francisco,subBasin,pal_green,3.099216
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2005,Tocantins,subBasin,pal_green,1.68982
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2005,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,12.13231
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2010,Amazon,subBasin,pal_green,1.7407805
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2010,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.297193
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2010,La_Plata,subBasin,pal_green,33.71939
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2010,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.41055932
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2010,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00839282
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2010,Parnaiba,subBasin,pal_green,0.5040173
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2010,Sao_Francisco,subBasin,pal_green,3.323024
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2010,Tocantins,subBasin,pal_green,1.811845
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2010,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,13.00841
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,Amazon,subBasin,pal_green,1.854372
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.549679
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,La_Plata,subBasin,pal_green,34.3957
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.43897977
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00844183
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,Parnaiba,subBasin,pal_green,0.5507836
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,Sao_Francisco,subBasin,pal_green,3.493702
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,Tocantins,subBasin,pal_green,1.912254
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,13.89408
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2020,Amazon,subBasin,pal_green,2.0309612
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2020,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.67661
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2020,La_Plata,subBasin,pal_green,34.94521
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2020,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.4802524
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2020,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00890293
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2020,Parnaiba,subBasin,pal_green,0.6106983
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2020,Sao_Francisco,subBasin,pal_green,3.732103
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2020,Tocantins,subBasin,pal_green,2.071025
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2020,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,14.73958
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2025,Amazon,subBasin,pal_green,2.1977505
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2025,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.764091
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2025,La_Plata,subBasin,pal_green,35.22414
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2025,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.5175649
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2025,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00930586
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2025,Parnaiba,subBasin,pal_green,0.6674404
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2025,Sao_Francisco,subBasin,pal_green,3.941707
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2025,Tocantins,subBasin,pal_green,2.216135
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2025,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,15.45317
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2030,Amazon,subBasin,pal_green,2.3633442
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2030,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.781719
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2030,La_Plata,subBasin,pal_green,35.37827
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2030,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.5541279
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2030,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00973637
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2030,Parnaiba,subBasin,pal_green,0.7244981
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2030,Sao_Francisco,subBasin,pal_green,4.143525
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2030,Tocantins,subBasin,pal_green,2.36107
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2030,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,15.99124
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2035,Amazon,subBasin,pal_green,2.6719659
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2035,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.808718
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2035,La_Plata,subBasin,pal_green,36.83469
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2035,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.5906386
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2035,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.01030192
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2035,Parnaiba,subBasin,pal_green,0.7819893
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2035,Sao_Francisco,subBasin,pal_green,4.473289
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2035,Tocantins,subBasin,pal_green,2.523742
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2035,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,16.98139
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2040,Amazon,subBasin,pal_green,2.9412494
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2040,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.852967
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2040,La_Plata,subBasin,pal_green,37.96914
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2040,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.6166955
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2040,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.01064804
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2040,Parnaiba,subBasin,pal_green,0.8262672
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2040,Sao_Francisco,subBasin,pal_green,4.75342
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2040,Tocantins,subBasin,pal_green,2.652474
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2040,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,17.95787
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2045,Amazon,subBasin,pal_green,3.1677535
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2045,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.919806
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2045,La_Plata,subBasin,pal_green,39.13854
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2045,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.6365199
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2045,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.01084174
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2045,Parnaiba,subBasin,pal_green,0.8622345
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2045,Sao_Francisco,subBasin,pal_green,5.005247
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2045,Tocantins,subBasin,pal_green,2.759854
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2045,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,18.85713
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Amazon,subBasin,pal_green,3.3429503
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.988215
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,La_Plata,subBasin,pal_green,40.298
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.6495953
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.01086263
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Parnaiba,subBasin,pal_green,0.8892683
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Sao_Francisco,subBasin,pal_green,5.22015
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Tocantins,subBasin,pal_green,2.842103
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,19.55215
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Amazon,subBasin,pal_green,2.51248782
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.028321
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,La_Plata,subBasin,pal_green,13.2172632
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.02039271
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,1.26E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Parnaiba,subBasin,pal_green,0.351371
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Sao_Francisco,subBasin,pal_green,0.97476841
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Tocantins,subBasin,pal_green,1.3382086
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.13766402
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Amazon,subBasin,pal_green,6.8161193
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0768315
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,La_Plata,subBasin,pal_green,35.856933
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0553228
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,3.42E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Parnaiba,subBasin,pal_green,0.9532299
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Sao_Francisco,subBasin,pal_green,2.6444344
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Tocantins,subBasin,pal_green,3.63041582
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.0863594
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Amazon,subBasin,pal_green,8.437277
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0951041
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,La_Plata,subBasin,pal_green,44.385242
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0684818
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,4.24E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Parnaiba,subBasin,pal_green,1.1799486
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Sao_Francisco,subBasin,pal_green,3.2733986
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Tocantins,subBasin,pal_green,4.49387422
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.8204188
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Amazon,subBasin,pal_green,9.0456611
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.10924309
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,La_Plata,subBasin,pal_green,47.060111
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0744428
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,4.99E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Parnaiba,subBasin,pal_green,1.26912085
