scenario,region,crop,metis_basin,year,prod,land,productivity
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ob,X2025,0.001139,0.00308417,0.369305194
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ob,X2030,0.001167,0.00308425,0.378373997
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ob,X2035,0.001185,0.00312045,0.37975292
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ob,X2040,0.001285,0.003325,0.386466165
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ob,X2045,0.001353,0.00343056,0.39439625
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ob,X2050,0.001439,0.003555,0.404781997
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Russia_South_East_Coast,X2010,0.2211165,0.3670228,0.602459847
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Russia_South_East_Coast,X2015,0.2510507,0.3871716,0.648422302
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Russia_South_East_Coast,X2020,0.2970671,0.4267337,0.696141645
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Russia_South_East_Coast,X2025,0.2879349,0.4097892,0.702641504
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Russia_South_East_Coast,X2030,0.3082438,0.4120064,0.748152941
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Russia_South_East_Coast,X2035,0.3037256,0.3991821,0.760869789
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Russia_South_East_Coast,X2040,0.3060526,0.397124,0.770672636
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Russia_South_East_Coast,X2045,0.3000859,0.384651,0.780151098
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Russia_South_East_Coast,X2050,0.2916613,0.3693276,0.78970892
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Salween,X2010,0.433353,0.721412,0.600701125
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Salween,X2015,0.471329,0.74488,0.632758297
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Salween,X2020,0.505215,0.783583,0.644749822
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Salween,X2025,0.501324,0.775348,0.646579342
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Salween,X2030,0.517687,0.775924,0.667187766
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Salween,X2035,0.540026,0.794944,0.679325839
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Salween,X2040,0.577231,0.835584,0.690811456
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Salween,X2045,0.593796,0.847463,0.700674838
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Salween,X2050,0.61737,0.862151,0.716081058
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,South_China_Sea_Coast,X2010,6.500436,4.74971,1.368596399
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,South_China_Sea_Coast,X2015,6.436254,4.661156,1.380827846
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,South_China_Sea_Coast,X2020,6.548365,4.707179,1.39114425
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,South_China_Sea_Coast,X2025,6.548639,4.645747,1.409598715
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,South_China_Sea_Coast,X2030,6.490072,4.511578,1.438537026
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,South_China_Sea_Coast,X2035,6.656626,4.508591,1.47643155
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,South_China_Sea_Coast,X2040,6.909803,4.584893,1.507080536
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,South_China_Sea_Coast,X2045,7.171573,4.633045,1.547917838
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,South_China_Sea_Coast,X2050,7.351863,4.632386,1.587057512
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Tarim_Interior,X2010,0.197358,0.244732,0.806424987
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Tarim_Interior,X2015,0.1990063,0.241908,0.822652827
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Tarim_Interior,X2020,0.2113143,0.254381,0.830700013
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Tarim_Interior,X2025,0.2189861,0.261656,0.836923671
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Tarim_Interior,X2030,0.2140602,0.253181,0.845482876
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Tarim_Interior,X2035,0.234864,0.272115,0.863105672
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Tarim_Interior,X2040,0.254881,0.289077,0.881706258
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Tarim_Interior,X2045,0.273631,0.306185,0.893678658
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Tarim_Interior,X2050,0.285027,0.314001,0.907726409
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Xun_Jiang,X2010,18.84491,23.09064,0.81612766
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Xun_Jiang,X2015,18.51609,22.54264,0.821380726
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Xun_Jiang,X2020,18.72887,22.65158,0.826824001
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Xun_Jiang,X2025,18.76473,22.35407,0.839432372
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Xun_Jiang,X2030,18.29989,21.44063,0.853514566
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Xun_Jiang,X2035,18.67517,21.36034,0.874291795
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Xun_Jiang,X2040,19.77102,21.98228,0.899407159
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Xun_Jiang,X2045,20.34851,22.04824,0.922908586
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Xun_Jiang,X2050,21.12796,22.21429,0.951097694
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Yangtze,X2010,110.07389,98.99554,1.111907567
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Yangtze,X2015,109.03244,97.07132,1.123219917
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Yangtze,X2020,108.84506,97.24824,1.119249665
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Yangtze,X2025,112.60831,97.93582,1.149817401
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Yangtze,X2030,115.63568,96.97216,1.192462661
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Yangtze,X2035,117.36515,96.76458,1.212893706
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Yangtze,X2040,121.28188,98.49109,1.23139951
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Yangtze,X2045,129.08535,100.85571,1.279901257
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Yangtze,X2050,131.0669,100.021,1.310393817
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ziya_He_Interior,X2010,1.8696165,1.4777574,1.265171469
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ziya_He_Interior,X2015,1.8809463,1.4494721,1.297676789
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ziya_He_Interior,X2020,1.8602181,1.4257003,1.304774994
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ziya_He_Interior,X2025,1.8109631,1.3773266,1.314839269
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ziya_He_Interior,X2030,1.7097187,1.2867779,1.328682052
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ziya_He_Interior,X2035,1.6765858,1.2553058,1.335599501
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ziya_He_Interior,X2040,1.7661701,1.2975856,1.361120299
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ziya_He_Interior,X2045,1.7460886,1.2586597,1.387260274
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Rice,Ziya_He_Interior,X2050,1.7134401,1.2149137,1.41033894
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,,X2010,0.2588716,0.06552062,3.950994359
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,,X2015,0.2634793,0.06377428,4.131435118
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,,X2020,0.2823426,0.06541001,4.316504462
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,,X2025,0.2917655,0.06478621,4.503512399
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,,X2030,0.2905338,0.06190019,4.693584947
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,,X2035,0.2847863,0.06026575,4.72550827
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,,X2040,0.2853785,0.05997515,4.758279054
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,,X2045,0.2811847,0.0586902,4.790999179
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,,X2050,0.2697366,0.05592992,4.82276034
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Amur,X2010,8.453,3.757424,2.249679568
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Amur,X2015,11.02234,4.302952,2.561576332
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Amur,X2020,12.89838,4.68343,2.754045646
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Amur,X2025,14.7892,4.975696,2.972287696
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Amur,X2030,17.74491,5.337623,3.324496691
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Amur,X2035,19.48067,5.593418,3.482784587
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Amur,X2040,22.06002,5.997061,3.678471838
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Amur,X2045,23.8814,6.255533,3.817644316
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Amur,X2050,23.73227,6.121331,3.876978716
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,X2010,3.189352,1.510528,2.111415346
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,X2015,3.627036,1.590851,2.27993445
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,X2020,4.133414,1.704149,2.425500352
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,X2025,4.509552,1.746179,2.582525617
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,X2030,4.882881,1.764401,2.767444022
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,X2035,5.271973,1.825541,2.887896246
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,X2040,5.488783,1.854028,2.96046392
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,X2045,5.810418,1.905075,3.049968111
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,X2050,6.15817,1.93326,3.18538117
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,China_Coast,X2010,28.60907,5.79759,4.934648707
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,China_Coast,X2015,30.52398,5.870821,5.199269404
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,China_Coast,X2020,34.23813,6.206029,5.516914278
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,China_Coast,X2025,37.16843,6.362295,5.841984693
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,China_Coast,X2030,41.43213,6.530578,6.344328174
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,China_Coast,X2035,40.80386,6.399743,6.375859156
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,China_Coast,X2040,39.43246,6.256497,6.302641878
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,China_Coast,X2045,41.64571,6.386653,6.520740989
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,China_Coast,X2050,42.66044,6.347439,6.72089011
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ganges_Bramaputra,X2010,0.01676322,0.0166078,1.009358253
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ganges_Bramaputra,X2015,0.01976766,0.01788756,1.105106566
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ganges_Bramaputra,X2020,0.02448081,0.02064677,1.185696843
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ganges_Bramaputra,X2025,0.02765264,0.02210795,1.25080073
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ganges_Bramaputra,X2030,0.03237983,0.02390828,1.354335402
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ganges_Bramaputra,X2035,0.03799459,0.02690883,1.411974805
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ganges_Bramaputra,X2040,0.04172968,0.02917,1.430568392
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ganges_Bramaputra,X2045,0.04151252,0.02928602,1.417485886
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ganges_Bramaputra,X2050,0.04337033,0.03004684,1.443424001
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Gobi_Interior,X2010,1.704371,1.070164,1.59262599
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Gobi_Interior,X2015,1.965821,1.138506,1.726667229
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Gobi_Interior,X2020,2.329837,1.272923,1.83030474
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Gobi_Interior,X2025,2.818689,1.423067,1.98071419
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Gobi_Interior,X2030,3.734997,1.657501,2.253390496
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Gobi_Interior,X2035,4.096514,1.774457,2.308601448
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Gobi_Interior,X2040,4.663158,1.956697,2.383178387
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Gobi_Interior,X2045,5.315968,2.133751,2.491372236
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Gobi_Interior,X2050,5.447576,2.155496,2.527295806
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hainan,X2010,1.5023366,0.71088662,2.113328002
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hainan,X2015,1.7084222,0.74399704,2.296275534
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hainan,X2020,2.0549733,0.82085651,2.503450085
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hainan,X2025,2.2675625,0.8544295,2.653890695
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hainan,X2030,2.5331844,0.8834112,2.867503151
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hainan,X2035,2.706248,0.9121299,2.966954597
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hainan,X2040,2.8149043,0.9330106,3.017012133
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hainan,X2045,2.7553942,0.9188663,2.998688928
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hainan,X2050,2.6316743,0.8827751,2.981137891
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hong_(Red_River),X2010,0.2075173,0.2769244,0.749364447
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hong_(Red_River),X2015,0.2286209,0.2839849,0.805045973
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hong_(Red_River),X2020,0.2590493,0.303953,0.85226762
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hong_(Red_River),X2025,0.2653048,0.3015558,0.879786759
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hong_(Red_River),X2030,0.3218483,0.3253466,0.989247467
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hong_(Red_River),X2035,0.3323002,0.3289786,1.010096705
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hong_(Red_River),X2040,0.3469689,0.3361655,1.032137147
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hong_(Red_River),X2045,0.3674102,0.3446427,1.06606117
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Hong_(Red_River),X2050,0.347862,0.328164,1.060024866
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Huang_He,X2010,16.934658,9.9141,1.708138712
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Huang_He,X2015,20.73332,10.874897,1.906530241
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Huang_He,X2020,24.78037,12.035374,2.058961358
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Huang_He,X2025,26.46081,12.354492,2.141796684
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Huang_He,X2030,31.4583,13.220338,2.379538254
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Huang_He,X2035,32.24484,13.433239,2.400377154
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Huang_He,X2040,31.0141,13.311697,2.329838187
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Huang_He,X2045,34.00879,14.00071,2.429076097
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Huang_He,X2050,33.4268,13.695225,2.440763113
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Indus,X2010,6.33E-05,1.90E-05,3.331578947
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Indus,X2015,7.49E-05,2.03E-05,3.689502218
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Indus,X2020,9.64E-05,2.41E-05,4.000414938
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Indus,X2025,0.00012546,2.82E-05,4.452093683
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Indus,X2030,0.00015005,3.09E-05,4.86228127
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Indus,X2035,0.00019263,3.68E-05,5.231667572
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Indus,X2040,0.00022854,4.21E-05,5.434958383
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Indus,X2045,0.00028663,4.90E-05,5.849591837
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Indus,X2050,0.00035101,5.55E-05,6.319949586
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Irrawaddy,X2010,0.0872262,0.06597542,1.322101474
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Irrawaddy,X2015,0.1135934,0.0748411,1.517794367
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Irrawaddy,X2020,0.1390735,0.0837481,1.660616778
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Irrawaddy,X2025,0.1499446,0.0853881,1.756036263
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Irrawaddy,X2030,0.164589,0.0867585,1.897093657
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Irrawaddy,X2035,0.1623891,0.0849385,1.911843275
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Irrawaddy,X2040,0.1759748,0.0890655,1.975790851
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Irrawaddy,X2045,0.1752691,0.0878485,1.995129114
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Irrawaddy,X2050,0.1652659,0.0828047,1.995851685
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Lake_Balkash,X2010,0.09701442,0.04299682,2.256316165
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Lake_Balkash,X2015,0.11264507,0.04587822,2.455306025
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Lake_Balkash,X2020,0.1368292,0.05175486,2.643794225
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Lake_Balkash,X2025,0.1588942,0.05597813,2.838504966
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Lake_Balkash,X2030,0.1896905,0.06056782,3.131869366
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Lake_Balkash,X2035,0.2101501,0.06486846,3.239634485
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Lake_Balkash,X2040,0.2452376,0.07193013,3.409386303
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Lake_Balkash,X2045,0.2899728,0.0797148,3.637628144
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Lake_Balkash,X2050,0.324318,0.0845331,3.836579991
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Mekong,X2010,0.1652295,0.1777114,0.929763088
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Mekong,X2015,0.1889422,0.186476,1.013225294
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Mekong,X2020,0.1842665,0.1820592,1.012124078
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Mekong,X2025,0.2528725,0.2157271,1.17218699
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Mekong,X2030,0.3193237,0.2401726,1.329559242
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Mekong,X2035,0.3312089,0.2440868,1.356930813
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Mekong,X2040,0.3564338,0.2560448,1.392075918
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Mekong,X2045,0.3591422,0.2567691,1.398697117
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Mekong,X2050,0.3943878,0.2683233,1.469823157
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ob,X2010,0.02350712,0.014147,1.661632855
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ob,X2015,0.0275499,0.01512052,1.822020671
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ob,X2020,0.03547697,0.01770547,2.003729356
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ob,X2025,0.04249202,0.01955828,2.172584706
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ob,X2030,0.0496776,0.02093059,2.3734448
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ob,X2035,0.057829,0.02309334,2.504141887
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ob,X2040,0.0672825,0.02567014,2.621041412
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ob,X2045,0.0792992,0.0283653,2.795641153
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Ob,X2050,0.077999,0.02793792,2.791868543
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Plateau_of_Tibet_Interior,X2010,7.86E-05,4.64E-05,1.693965517
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Plateau_of_Tibet_Interior,X2015,9.31E-05,4.94E-05,1.883471576
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Plateau_of_Tibet_Interior,X2020,0.0001187,5.73E-05,2.071553229
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Plateau_of_Tibet_Interior,X2025,0.0001443,6.38E-05,2.261755486
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,RootTuber,Plateau_of_Tibet_Interior,X2030,0.0001654,6.73E-05,2.457652303
